order_id,customer_id,order_date,subtotal,discount_amount,tax,shipping,total_revenue,order_status
ORD-01333,CUST-0780,2025-10-13 17:00:00,1297.0,0.0,103.76,0.0,1400.76,Completed
ORD-01334,CUST-0777,2025-12-08 10:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01335,CUST-0156,2025-02-12 22:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-01336,CUST-0888,2025-04-05 14:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01337,CUST-0691,2025-05-26 20:00:00,138.0,0.0,11.04,0.0,149.04,Completed
ORD-01338,CUST-0285,2025-06-15 19:00:00,29.0,4.35,1.97,12.0,38.62,Completed
ORD-01339,CUST-1067,2025-06-11 14:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01340,CUST-0063,2025-12-11 14:00:00,70.0,7.0,5.04,12.0,80.04,Completed
ORD-01341,CUST-0749,2025-12-08 22:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-01342,CUST-0320,2025-04-11 13:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-01343,CUST-0170,2025-05-22 21:00:00,129.0,25.8,8.26,0.0,111.46,Completed
ORD-01344,CUST-0369,2025-12-18 20:00:00,70.0,14.0,4.48,12.0,72.48,Completed
ORD-01345,CUST-0838,2025-01-27 20:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01346,CUST-0394,2025-01-17 13:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-01347,CUST-1139,2025-02-13 12:00:00,149.0,22.35,10.13,0.0,136.78,Completed
ORD-01348,CUST-0609,2025-05-20 08:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01349,CUST-0764,2025-02-22 19:00:00,748.0,0.0,59.84,0.0,807.84,Completed
ORD-01350,CUST-0653,2025-08-15 22:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01351,CUST-0269,2025-01-04 20:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01352,CUST-0737,2025-10-12 08:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01353,CUST-0150,2025-05-21 17:00:00,306.0,30.6,22.03,0.0,297.43,Completed
ORD-01354,CUST-1046,2025-02-18 22:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01355,CUST-0931,2025-04-05 08:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-01356,CUST-0047,2025-06-15 22:00:00,183.0,0.0,14.64,0.0,197.64,Completed
ORD-01357,CUST-0455,2025-11-14 19:00:00,297.0,0.0,23.76,0.0,320.76,Completed
ORD-01358,CUST-0662,2025-09-10 20:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01359,CUST-0043,2025-05-26 17:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01360,CUST-0611,2025-04-03 17:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01361,CUST-0796,2025-10-16 11:00:00,217.0,32.55,14.76,0.0,199.21,Completed
ORD-01362,CUST-0295,2025-01-24 14:00:00,29.0,4.35,1.97,12.0,38.62,Completed
ORD-01363,CUST-0451,2025-12-07 11:00:00,128.0,25.6,8.19,0.0,110.59,Completed
ORD-01364,CUST-0606,2025-11-01 21:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01365,CUST-0493,2025-05-09 10:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-01366,CUST-0561,2025-03-20 09:00:00,178.0,35.6,11.39,0.0,153.79,Completed
ORD-01367,CUST-0222,2025-06-04 15:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-01368,CUST-1154,2025-01-08 10:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01369,CUST-0437,2025-04-09 20:00:00,298.0,0.0,23.84,0.0,321.84,Completed
ORD-01370,CUST-0660,2025-04-03 14:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-01371,CUST-0377,2025-12-20 17:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01372,CUST-0322,2025-03-02 12:00:00,58.0,5.8,4.18,12.0,68.38,Completed
ORD-01373,CUST-0245,2025-04-07 10:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01374,CUST-0812,2025-03-23 20:00:00,517.0,77.55,35.16,0.0,474.61,Completed
ORD-01375,CUST-0016,2025-02-05 09:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-01376,CUST-0434,2025-04-01 17:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01377,CUST-1192,2025-10-07 14:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-01378,CUST-1009,2025-06-06 17:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-01379,CUST-0465,2025-06-30 20:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-01380,CUST-0960,2025-11-24 12:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-01381,CUST-0910,2025-01-28 20:00:00,698.0,139.6,44.67,0.0,603.07,Completed
ORD-01382,CUST-1022,2025-11-15 14:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-01383,CUST-0138,2025-11-30 16:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-01384,CUST-0152,2025-11-16 08:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01385,CUST-0801,2025-12-18 08:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-01386,CUST-0687,2025-03-13 18:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-01387,CUST-0776,2025-09-22 19:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-01388,CUST-0172,2025-04-08 12:00:00,1198.0,119.8,86.26,0.0,1164.46,Completed
ORD-01389,CUST-0929,2025-05-06 17:00:00,398.0,0.0,31.84,0.0,429.84,Completed
ORD-01390,CUST-0706,2025-12-14 14:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-01391,CUST-0212,2025-12-02 20:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-01392,CUST-0431,2025-03-13 08:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01393,CUST-0063,2025-06-30 10:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-01394,CUST-0452,2025-07-08 09:00:00,345.0,0.0,27.6,0.0,372.6,Completed
ORD-01395,CUST-0749,2025-06-08 17:00:00,157.0,23.55,10.68,0.0,144.13,Completed
ORD-01396,CUST-1184,2025-05-22 08:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-01397,CUST-1185,2025-12-16 13:00:00,158.0,15.8,11.38,0.0,153.58,Completed
ORD-01398,CUST-0112,2025-03-06 20:00:00,377.0,0.0,30.16,0.0,407.16,Completed
ORD-01399,CUST-0045,2025-12-03 12:00:00,498.0,99.6,31.87,0.0,430.27,Completed
ORD-01400,CUST-0761,2025-04-06 10:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01401,CUST-0013,2025-06-15 19:00:00,149.0,22.35,10.13,0.0,136.78,Completed
ORD-01402,CUST-0107,2025-03-15 18:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-01403,CUST-0498,2025-04-14 08:00:00,227.0,45.4,14.53,0.0,196.13,Completed
ORD-01404,CUST-0820,2025-08-16 08:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01405,CUST-0288,2025-09-24 14:00:00,298.0,0.0,23.84,0.0,321.84,Completed
ORD-01406,CUST-0311,2025-02-12 12:00:00,476.0,47.6,34.27,0.0,462.67,Completed
ORD-01407,CUST-0867,2025-12-12 17:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01408,CUST-1107,2025-11-10 09:00:00,1198.0,179.7,81.46,0.0,1099.76,Completed
ORD-01409,CUST-0586,2025-11-03 10:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-01410,CUST-0574,2025-01-17 21:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01411,CUST-1155,2025-07-11 08:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01412,CUST-0225,2025-11-23 16:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01413,CUST-0586,2025-01-13 12:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-01414,CUST-1043,2025-03-22 11:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-01415,CUST-0978,2025-06-06 16:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-01416,CUST-1058,2025-07-15 12:00:00,88.0,0.0,7.04,12.0,107.04,Completed
ORD-01417,CUST-0077,2025-11-12 09:00:00,78.0,0.0,6.24,12.0,96.24,Completed
ORD-01418,CUST-0893,2025-06-17 22:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-01419,CUST-0175,2025-10-25 15:00:00,49.0,4.9,3.53,12.0,59.63,Completed
ORD-01420,CUST-0328,2025-10-03 19:00:00,108.0,16.2,7.34,0.0,99.14,Completed
ORD-01421,CUST-1105,2025-06-11 13:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-01422,CUST-0507,2025-12-22 10:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01423,CUST-0959,2025-12-25 15:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01424,CUST-0549,2025-08-08 16:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01425,CUST-1056,2025-03-30 10:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-01426,CUST-0523,2025-06-29 08:00:00,29.0,4.35,1.97,12.0,38.62,Completed
ORD-01427,CUST-0874,2025-03-01 20:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-01428,CUST-0257,2025-01-05 18:00:00,207.0,0.0,16.56,0.0,223.56,Completed
ORD-01429,CUST-0991,2025-08-29 15:00:00,218.0,0.0,17.44,0.0,235.44,Completed
ORD-01430,CUST-0985,2025-10-13 08:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01431,CUST-0290,2025-05-23 10:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01432,CUST-0107,2025-11-14 18:00:00,906.0,181.2,57.98,0.0,782.78,Completed
ORD-01433,CUST-0222,2025-12-17 13:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01434,CUST-0774,2025-03-13 12:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01435,CUST-0331,2025-05-25 10:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01436,CUST-0374,2025-01-14 20:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-01437,CUST-0583,2025-03-27 08:00:00,777.0,0.0,62.16,0.0,839.16,Completed
ORD-01438,CUST-0197,2025-11-15 21:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-01439,CUST-1148,2025-04-12 12:00:00,58.0,5.8,4.18,12.0,68.38,Completed
ORD-01440,CUST-0452,2025-12-22 19:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01441,CUST-0581,2025-11-06 09:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-01442,CUST-0794,2025-12-14 21:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01443,CUST-1014,2025-10-28 13:00:00,218.0,21.8,15.7,0.0,211.9,Completed
ORD-01444,CUST-1021,2025-05-15 08:00:00,184.0,0.0,14.72,0.0,198.72,Completed
ORD-01445,CUST-0177,2025-10-02 13:00:00,29.0,4.35,1.97,12.0,38.62,Completed
ORD-01446,CUST-0427,2025-09-11 22:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01447,CUST-0117,2025-12-23 19:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01448,CUST-0445,2025-03-01 09:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01449,CUST-0136,2025-11-27 19:00:00,58.0,5.8,4.18,12.0,68.38,Completed
ORD-01450,CUST-1079,2025-03-22 19:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01451,CUST-0472,2025-06-29 11:00:00,129.0,25.8,8.26,0.0,111.46,Completed
ORD-01452,CUST-0807,2025-02-11 20:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-01453,CUST-1065,2025-12-09 20:00:00,187.0,18.7,13.46,0.0,181.76,Completed
ORD-01454,CUST-0151,2025-02-15 08:00:00,124.0,0.0,9.92,0.0,133.92,Completed
ORD-01455,CUST-0887,2025-04-08 15:00:00,806.0,161.2,51.58,0.0,696.38,Completed
ORD-01456,CUST-0477,2025-10-23 18:00:00,478.0,0.0,38.24,0.0,516.24,Completed
ORD-01457,CUST-1043,2025-10-09 18:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-01458,CUST-0886,2025-05-16 09:00:00,184.0,18.4,13.25,0.0,178.85,Completed
ORD-01459,CUST-0377,2025-10-29 16:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01460,CUST-0917,2025-02-04 21:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-01461,CUST-0950,2025-12-05 20:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-01462,CUST-0977,2025-03-28 13:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01463,CUST-1141,2025-11-21 13:00:00,816.0,163.2,52.22,0.0,705.02,Completed
ORD-01464,CUST-0676,2025-12-02 17:00:00,158.0,23.7,10.74,0.0,145.04,Completed
ORD-01465,CUST-0191,2025-10-06 18:00:00,98.0,14.7,6.66,12.0,101.96,Completed
ORD-01466,CUST-0090,2025-12-01 12:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-01467,CUST-1150,2025-09-09 13:00:00,723.0,0.0,57.84,0.0,780.84,Completed
ORD-01468,CUST-0209,2025-03-18 13:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01469,CUST-0564,2025-02-04 18:00:00,298.0,29.8,21.46,0.0,289.66,Completed
ORD-01470,CUST-0466,2025-07-28 17:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-01471,CUST-0086,2025-11-10 11:00:00,347.0,69.4,22.21,0.0,299.81,Completed
ORD-01472,CUST-0745,2025-05-16 19:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-01473,CUST-0625,2025-12-13 22:00:00,128.0,25.6,8.19,0.0,110.59,Completed
ORD-01474,CUST-0427,2025-05-31 13:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-01475,CUST-0879,2025-10-02 18:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01476,CUST-0549,2025-06-19 19:00:00,114.0,11.4,8.21,0.0,110.81,Completed
ORD-01477,CUST-0853,2025-04-21 14:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01478,CUST-0944,2025-12-20 08:00:00,307.0,30.7,22.1,0.0,298.4,Completed
ORD-01479,CUST-0516,2025-11-08 19:00:00,678.0,101.7,46.1,0.0,622.4,Completed
ORD-01480,CUST-0654,2025-07-04 19:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01481,CUST-0950,2025-01-13 15:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01482,CUST-0958,2025-10-10 21:00:00,35.0,5.25,2.38,12.0,44.13,Completed
ORD-01483,CUST-0010,2025-01-14 14:00:00,1027.0,154.05,69.84,0.0,942.79,Completed
ORD-01484,CUST-0704,2025-04-05 09:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-01485,CUST-0543,2025-12-18 18:00:00,197.0,0.0,15.76,0.0,212.76,Completed
ORD-01486,CUST-0386,2025-01-17 10:00:00,138.0,13.8,9.94,0.0,134.14,Completed
ORD-01487,CUST-0822,2025-10-17 10:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-01488,CUST-0705,2025-02-12 13:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-01489,CUST-0714,2025-01-26 18:00:00,463.0,69.45,31.48,0.0,425.03,Completed
ORD-01490,CUST-0705,2025-06-10 20:00:00,697.0,0.0,55.76,0.0,752.76,Completed
ORD-01491,CUST-0971,2025-02-05 15:00:00,69.0,6.9,4.97,12.0,79.07,Completed
ORD-01492,CUST-0178,2025-10-24 14:00:00,198.0,0.0,15.84,0.0,213.84,Completed
ORD-01493,CUST-0356,2025-01-15 16:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-01494,CUST-0328,2025-11-23 14:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01495,CUST-0042,2025-05-01 22:00:00,118.0,0.0,9.44,0.0,127.44,Completed
ORD-01496,CUST-0637,2025-06-30 17:00:00,298.0,59.6,19.07,0.0,257.47,Completed
ORD-01497,CUST-0903,2025-01-21 20:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-01498,CUST-0632,2025-01-28 18:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01499,CUST-0821,2025-01-19 16:00:00,438.0,65.7,29.78,0.0,402.08,Completed
ORD-01500,CUST-0760,2025-10-12 17:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-01501,CUST-0585,2025-03-06 16:00:00,69.0,10.35,4.69,12.0,75.34,Completed
ORD-01502,CUST-0461,2025-02-13 22:00:00,114.0,0.0,9.12,0.0,123.12,Completed
ORD-01503,CUST-0220,2025-10-10 18:00:00,70.0,7.0,5.04,12.0,80.04,Completed
ORD-01504,CUST-0799,2025-06-23 20:00:00,267.0,0.0,21.36,0.0,288.36,Completed
ORD-01505,CUST-0171,2025-09-15 15:00:00,198.0,0.0,15.84,0.0,213.84,Completed
ORD-01506,CUST-0814,2025-01-30 15:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01507,CUST-0736,2025-12-18 15:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01508,CUST-0765,2025-01-29 12:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-01509,CUST-0364,2025-11-03 11:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01510,CUST-0635,2025-01-20 17:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01511,CUST-0558,2025-03-18 14:00:00,114.0,11.4,8.21,0.0,110.81,Completed
ORD-01512,CUST-0492,2025-10-05 16:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01513,CUST-0271,2025-01-13 21:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01514,CUST-0206,2025-03-10 08:00:00,228.0,22.8,16.42,0.0,221.62,Completed
ORD-01515,CUST-0158,2025-12-11 14:00:00,164.0,0.0,13.12,0.0,177.12,Completed
ORD-01516,CUST-0487,2025-02-09 11:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-01517,CUST-0996,2025-03-03 08:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01518,CUST-0104,2025-01-05 15:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01519,CUST-0057,2025-12-10 16:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01520,CUST-1084,2025-01-15 17:00:00,148.0,29.6,9.47,0.0,127.87,Completed
ORD-01521,CUST-0291,2025-06-05 14:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01522,CUST-0484,2025-02-11 16:00:00,218.0,21.8,15.7,0.0,211.9,Completed
ORD-01523,CUST-0823,2025-07-15 22:00:00,187.0,0.0,14.96,0.0,201.96,Completed
ORD-01524,CUST-1075,2025-05-17 10:00:00,187.0,28.05,12.72,0.0,171.67,Completed
ORD-01525,CUST-0609,2025-07-15 10:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-01526,CUST-0608,2025-02-26 09:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-01527,CUST-0357,2025-02-02 10:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-01528,CUST-0425,2025-08-01 12:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-01529,CUST-0773,2025-12-14 17:00:00,817.0,0.0,65.36,0.0,882.36,Completed
ORD-01530,CUST-0570,2025-11-13 17:00:00,398.0,39.8,28.66,0.0,386.86,Completed
ORD-01531,CUST-0297,2025-12-28 17:00:00,357.0,0.0,28.56,0.0,385.56,Completed
ORD-01532,CUST-0457,2025-01-26 08:00:00,184.0,36.8,11.78,0.0,158.98,Completed
ORD-01533,CUST-0349,2025-03-18 15:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-01534,CUST-0915,2025-11-11 08:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-01535,CUST-1181,2025-06-21 17:00:00,298.0,29.8,21.46,0.0,289.66,Completed
ORD-01536,CUST-0219,2025-01-27 16:00:00,208.0,0.0,16.64,0.0,224.64,Completed
ORD-01537,CUST-0020,2025-10-14 18:00:00,287.0,57.4,18.37,0.0,247.97,Completed
ORD-01538,CUST-0410,2025-03-28 17:00:00,187.0,0.0,14.96,0.0,201.96,Completed
ORD-01539,CUST-0212,2025-06-22 14:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01540,CUST-1176,2025-04-19 16:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-01541,CUST-0234,2025-11-26 21:00:00,258.0,0.0,20.64,0.0,278.64,Completed
ORD-01542,CUST-0713,2025-03-08 14:00:00,478.0,95.6,30.59,0.0,412.99,Completed
ORD-01543,CUST-1080,2025-11-22 20:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-01544,CUST-0732,2025-07-10 16:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01545,CUST-0481,2025-12-25 20:00:00,138.0,20.7,9.38,0.0,126.68,Completed
ORD-01546,CUST-0701,2025-05-19 21:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-01547,CUST-0521,2025-08-04 22:00:00,587.0,0.0,46.96,0.0,633.96,Completed
ORD-01548,CUST-0810,2025-12-06 13:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-01549,CUST-0193,2025-03-04 17:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-01550,CUST-0095,2025-11-14 18:00:00,88.0,0.0,7.04,12.0,107.04,Completed
ORD-01551,CUST-1152,2025-11-09 17:00:00,157.0,0.0,12.56,0.0,169.56,Completed
ORD-01552,CUST-0674,2025-02-05 14:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-01553,CUST-0394,2025-08-20 08:00:00,408.0,0.0,32.64,0.0,440.64,Completed
ORD-01554,CUST-0023,2025-04-03 12:00:00,333.0,0.0,26.64,0.0,359.64,Completed
ORD-01555,CUST-0193,2025-12-04 20:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-01556,CUST-0889,2025-01-16 22:00:00,118.0,17.7,8.02,0.0,108.32,Completed
ORD-01557,CUST-0319,2025-01-20 19:00:00,678.0,135.6,43.39,0.0,585.79,Completed
ORD-01558,CUST-0719,2025-02-16 09:00:00,797.0,0.0,63.76,0.0,860.76,Completed
ORD-01559,CUST-1014,2025-12-24 17:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-01560,CUST-0638,2025-03-10 12:00:00,212.0,0.0,16.96,0.0,228.96,Completed
ORD-01561,CUST-0156,2025-01-11 18:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01562,CUST-1184,2025-03-03 18:00:00,129.0,25.8,8.26,0.0,111.46,Completed
ORD-01563,CUST-1195,2025-11-08 10:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-01564,CUST-0192,2025-01-14 18:00:00,168.0,16.8,12.1,0.0,163.3,Completed
ORD-01565,CUST-0626,2025-03-19 08:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-01566,CUST-0554,2025-03-20 18:00:00,178.0,26.7,12.1,0.0,163.4,Completed
ORD-01567,CUST-0428,2025-02-12 14:00:00,697.0,69.7,50.18,0.0,677.48,Completed
ORD-01568,CUST-0583,2025-12-01 14:00:00,143.0,0.0,11.44,0.0,154.44,Completed
ORD-01569,CUST-1183,2025-03-25 20:00:00,153.0,0.0,12.24,0.0,165.24,Completed
ORD-01570,CUST-0875,2025-11-06 21:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-01571,CUST-0197,2025-08-29 14:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-01572,CUST-1126,2025-01-12 20:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-01573,CUST-0435,2025-05-26 19:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-01574,CUST-1187,2025-02-05 19:00:00,1268.0,253.6,81.15,0.0,1095.55,Completed
ORD-01575,CUST-1197,2025-06-23 15:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-01576,CUST-0918,2025-10-31 21:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-01577,CUST-0157,2025-12-17 08:00:00,69.0,6.9,4.97,12.0,79.07,Completed
ORD-01578,CUST-0419,2025-03-24 17:00:00,295.0,44.25,20.06,0.0,270.81,Completed
ORD-01579,CUST-0035,2025-10-27 21:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-01580,CUST-0094,2025-05-26 20:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-01581,CUST-0679,2025-03-05 12:00:00,757.0,0.0,60.56,0.0,817.56,Completed
ORD-01582,CUST-0493,2025-10-28 19:00:00,167.0,33.4,10.69,0.0,144.29,Completed
ORD-01583,CUST-0511,2025-06-20 11:00:00,58.0,11.6,3.71,12.0,62.11,Completed
ORD-01584,CUST-0402,2025-05-29 08:00:00,698.0,69.8,50.26,0.0,678.46,Completed
ORD-01585,CUST-0900,2025-11-08 13:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-01586,CUST-1032,2025-03-17 22:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-01587,CUST-0973,2025-03-25 13:00:00,267.0,40.05,18.16,0.0,245.11,Completed
ORD-01588,CUST-0826,2025-12-14 19:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-01589,CUST-0402,2025-11-13 14:00:00,98.0,19.6,6.27,12.0,96.67,Completed
ORD-01590,CUST-0451,2025-08-17 12:00:00,167.0,0.0,13.36,0.0,180.36,Completed
ORD-01591,CUST-0847,2025-07-18 11:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01592,CUST-1044,2025-12-21 21:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-01593,CUST-0491,2025-09-15 19:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01594,CUST-0914,2025-05-10 22:00:00,188.0,0.0,15.04,0.0,203.04,Completed
ORD-01595,CUST-0577,2025-03-02 21:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-01596,CUST-0719,2025-01-14 13:00:00,124.0,0.0,9.92,0.0,133.92,Completed
ORD-01597,CUST-0096,2025-05-17 20:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-01598,CUST-0496,2025-05-15 13:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01599,CUST-0866,2025-05-26 22:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-01600,CUST-0028,2025-01-19 12:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-01601,CUST-0144,2025-03-20 17:00:00,129.0,25.8,8.26,0.0,111.46,Completed
ORD-01602,CUST-0644,2025-02-14 16:00:00,137.0,0.0,10.96,0.0,147.96,Completed
ORD-01603,CUST-0567,2025-01-29 19:00:00,258.0,51.6,16.51,0.0,222.91,Completed
ORD-01604,CUST-1047,2025-01-27 19:00:00,227.0,45.4,14.53,0.0,196.13,Completed
ORD-01605,CUST-1122,2025-12-29 17:00:00,198.0,0.0,15.84,0.0,213.84,Completed
